date,open,close,high,low,volume,amount
2020-01-02,23.8438486,24.2606991,24.40242827,23.7604785,29869344.0,864350753.64
2020-01-03,24.20234003,24.3440692,24.38575425,23.95222973,17278899.0,502067849.69
2020-01-06,24.177329,24.40242827,24.80260475,24.07728488,15150493.0,444011931.04
2020-01-07,24.47746136,24.51914641,24.81094176,24.3440692,12358694.0,364420700.76
2020-01-08,24.31072116,24.0939589,24.39409126,23.96890375,12712674.0,367269839.66
2020-01-09,24.21901405,24.5941795,24.65253857,24.21901405,14367388.0,422920948.89
2020-01-10,24.57750548,24.31072116,24.64420156,24.21901405,11164603.0,326359153.74
2020-01-13,24.29404714,24.177329,24.38575425,23.69378242,23975808.0,688898481.66
2020-01-14,24.13564395,23.75214149,24.31072116,23.71879345,22160156.0,636227978.85
2020-01-15,23.83551159,23.55205325,23.87719664,23.41032408,18298178.0,516845775.87
2020-01-16,23.61874933,23.6771084,23.8438486,23.45200913,18336120.0,519452072.94
2020-01-17,23.78548953,23.46868315,23.81050056,23.36030202,15583876.0,440070009.75
2020-01-20,23.53537923,23.54371624,23.63542335,23.36863903,16238924.0,457205717.3
2020-01-21,23.4269981,23.21023584,23.46034614,23.08518069,15596999.0,434597501.55
2020-01-22,23.06016966,23.12686574,23.32695398,22.76837431,19751062.0,545849458.23
2020-01-23,23.03515863,22.45156793,23.07684368,22.19312062,23061235.0,623693520.16
2020-02-03,20.22558626,21.2593755,21.90966228,20.22558626,41284701.0,1043177368.34
2020-02-04,21.5094858,22.19312062,22.30983876,21.5094858,30200346.0,794352795.13
2020-02-05,22.07640248,21.65121497,22.12642454,21.32607158,42994672.0,1118702434.87
2020-02-06,21.65955198,21.55117085,21.65955198,21.24270148,33612537.0,863308553.93
2020-02-07,21.3427456,21.13432035,21.3427456,20.842525,34264149.0,865577451.59
2020-02-10,21.06762427,21.27604952,21.35108261,20.77582892,26759677.0,674369199.77
2020-02-11,21.30939756,21.96802135,22.1764466,21.27604952,43454756.0,1141513686.94
2020-02-12,21.83462919,21.80128115,22.01804341,21.58451889,25197068.0,656304630.7
2020-02-13,21.76793311,21.65121497,21.8429662,21.49281178,23273173.0,604031993.63
2020-02-14,21.60119291,22.05139145,22.08473949,21.47613776,27930382.0,733321405.17
2020-02-17,22.0930765,22.45156793,22.45156793,21.82629218,25360625.0,673350035.96
2020-02-18,22.43489391,22.04305444,22.45156793,21.93467331,23237954.0,616519306.25
2020-02-19,21.94301032,21.89298826,22.27649072,21.8429662,20616475.0,544023478.06
2020-02-20,21.8429662,22.27649072,22.35152381,21.76793311,25884775.0,684352948.17
2020-02-21,22.19312062,22.13476155,22.23480567,21.88465125,27242394.0,720207779.45
2020-02-24,21.9263363,21.85130321,22.12642454,21.71791105,25034197.0,657047052.61
2020-02-25,21.65955198,21.47613776,21.7595961,21.26771251,31150371.0,800928352.88
2020-02-26,21.1760054,21.48447477,21.82629218,21.13432035,27065125.0,699669188.31
2020-02-27,21.45946374,21.676226,21.77627012,21.4261157,16960003.0,440236558.86
2020-02-28,21.35941962,20.97591716,21.55117085,20.85086201,22816977.0,578851696.46
2020-03-02,21.21769045,22.25147969,22.40988288,21.21769045,46939451.0,1238134148.28
2020-03-03,22.36819783,22.40154587,22.63498215,22.05972846,27523448.0,737624384.42
2020-03-04,22.19312062,22.30150175,22.64331916,22.02638042,27569739.0,737431927.09
2020-03-05,22.40988288,23.22690986,23.39365006,22.2598167,44950054.0,1243490930.47
2020-03-06,23.08518069,22.91010348,23.46034614,22.78504833,24759915.0,684683544.09
2020-03-09,22.4265569,22.69334122,22.85174441,22.10975052,32220580.0,872184199.84
2020-03-10,22.52660102,22.71001524,23.08518069,22.19312062,33762078.0,918369922.55
2020-03-11,22.58496009,22.2598167,22.60163411,22.25147969,17609488.0,472287170.58
2020-03-12,22.24314268,21.83462919,22.32651278,21.63454095,24351853.0,638949415.55
2020-03-13,20.842525,21.676226,21.69290002,20.74248088,28175585.0,716230875.52
2020-03-16,21.40944168,20.68412181,21.5094858,20.6757848,37238340.0,934615613.99
2020-03-17,20.60908872,20.40900048,21.05095025,19.95880194,24272223.0,591586305.34
2020-03-18,20.58407769,19.40022227,20.70913284,19.35853722,29301088.0,706328391.99
2020-03-19,19.0917529,18.61654333,19.66700659,18.32474798,40682995.0,915167687.57
2020-03-20,18.88332765,19.23348207,19.70035463,18.69157642,40428040.0,936360882.58
2020-03-23,18.82496858,18.58319529,19.13343795,18.341422,28001724.0,627883417.39
2020-03-24,18.91667569,19.4252333,19.45858134,18.79995755,27555728.0,634787163.32
2020-03-25,19.96713895,20.2589343,20.38398945,19.85875782,30359187.0,732297772.47
2020-03-26,20.05050905,20.28394533,20.70913284,19.9254539,19356875.0,471072119.74
2020-03-27,20.33396739,20.11720513,20.55072965,20.04217204,16300553.0,397210529.65
